"lnt_detstvo" "lnt_druzhinin" "lnt_kugushev" "lnt_mikhaylov" "lnt_otrochestvo" "sta_aksakov" "sta_lazhechnikov" "sta_senkovsky"
"добрая" 0 0.00409223906860639 0 0.00285616360105107 0.00853205921249093 0.00567673814626116 0.0117544725768155 0.0354672814328782
"ждать" 0.00330797221303341 0.0184150758087287 0.0145165973095906 0.00571232720210214 0 0.00283836907313058 0.00705268354608929 0
"живо" 0.0165398610651671 0.00613835860290958 0.00483886576986354 0.00285616360105107 0.0170641184249819 0.00851510721939174 0 0
"катерина" 0 0 0 0 0 0.0198685835119141 0.0117544725768155 0.00591121357214636
"кати" 0 0 0 0 0 0 0.0470178903072619 0
"красоты" 0.0165398610651671 0.00613835860290958 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00709592268282645 0.00705268354608929 0.00591121357214636
"кресло" 0.0264637777042673 0.0143228367401224 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00141918453656529 0 0
"маша" 0 0.00409223906860639 0 0 0.0767885329124184 0 0 0
"медленно" 0.0165398610651671 0.00409223906860639 0.0145165973095906 0.0114246544042043 0.0127980888187364 0.00283836907313058 0 0.00591121357214636
"минхен" 0 0 0 0.0571232720210214 0 0 0 0
"михаила" 0 0 0 0 0 0.0283836907313058 0 0
"молодую" 0 0.00818447813721278 0.00483886576986354 0 0 0.0156110299022182 0.00940357806145238 0
"молчал" 0.00992391663910023 0 0 0.00285616360105107 0.0341282368499637 0.00425755360969587 0.0117544725768155 0
"намерение" 0 0.00613835860290958 0 0.00571232720210214 0 0.0170302144387835 0.00705268354608929 0
"наружности" 0.00992391663910023 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.0113534762925223 0.0117544725768155 0
"невестке" 0 0 0 0 0 0.0255453216581752 0.00470178903072619 0
"нежно" 0.00661594442606682 0 0.00967773153972709 0.0171369816063064 0.00426602960624547 0.00283836907313058 0.00940357806145238 0.0177336407164391
"немножко" 0.00330797221303341 0.00409223906860639 0.0338720603890448 0.00571232720210214 0 0.00425755360969587 0 0.0295560678607318
"нередко" 0 0 0.00483886576986354 0.00285616360105107 0 0.0156110299022182 0.0141053670921786 0.00591121357214636
"николая" 0.00992391663910023 0 0 0 0.0127980888187364 0.0198685835119141 0 0
"новой" 0.00992391663910023 0.0163689562744256 0.00967773153972709 0 0.0127980888187364 0.00567673814626116 0 0
"новых" 0 0.0122767172058192 0 0.00285616360105107 0.00426602960624547 0.00851510721939174 0.00940357806145238 0.0118224271442927
"однажды" 0 0 0.00967773153972709 0.00571232720210214 0.00426602960624547 0.00567673814626116 0.0141053670921786 0.0295560678607318
"остается" 0.0165398610651671 0.00818447813721278 0 0 0.0298622072437183 0.00283836907313058 0 0.0118224271442927
"осталась" 0 0.00613835860290958 0.0290331946191813 0 0.00426602960624547 0.00709592268282645 0.00940357806145238 0.00591121357214636
"отлетаев" 0 0 0.0967773153972709 0 0 0 0 0
"оттуда" 0.0132318888521336 0.00204611953430319 0.00483886576986354 0.0171369816063064 0.00853205921249093 0.00425755360969587 0.00470178903072619 0.00591121357214636
"павильона" 0 0.0409223906860639 0 0 0 0 0 0
"петербурга" 0 0.0245534344116383 0.00967773153972709 0 0 0.00141918453656529 0.0117544725768155 0
"пользу" 0.00992391663910023 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00709592268282645 0.0141053670921786 0.0118224271442927
"почтенный" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0.042842454015766 0 0 0 0
"прав" 0.00330797221303341 0.010230597671516 0 0 0.00426602960624547 0.00709592268282645 0.0117544725768155 0.0177336407164391
"прелесть" 0.0165398610651671 0.00818447813721278 0.0193554630794542 0.00285616360105107 0.00426602960624547 0.00283836907313058 0 0.0177336407164391
"привязанности" 0.00661594442606682 0.0143228367401224 0.00483886576986354 0.0142808180052553 0.00853205921249093 0.00283836907313058 0.0023508945153631 0
"приезда" 0.00330797221303341 0.0225073148773351 0 0 0 0.00851510721939174 0.00470178903072619 0
"продолжение" 0.00330797221303341 0 0.00967773153972709 0.00285616360105107 0.0170641184249819 0.0156110299022182 0.0023508945153631 0
"происходило" 0.00661594442606682 0.00613835860290958 0 0 0 0.0184493989753488 0.00470178903072619 0
"проснулся" 0.00330797221303341 0.00204611953430319 0 0.00285616360105107 0.0127980888187364 0.0184493989753488 0.0023508945153631 0
"реку" 0 0.00204611953430319 0 0.00285616360105107 0 0.0141918453656529 0.0188071561229048 0
"светом" 0 0.0143228367401224 0 0.00571232720210214 0.0170641184249819 0.00141918453656529 0.00470178903072619 0.0236448542885854
"стараясь" 0.0264637777042673 0 0.00483886576986354 0.00856849080315321 0.0170641184249819 0.00425755360969587 0.0023508945153631 0
"столь" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.0114246544042043 0.0127980888187364 0.00709592268282645 0.0023508945153631 0.0177336407164391
"углу" 0.00992391663910023 0 0.00967773153972709 0.0285616360105107 0.00426602960624547 0.00425755360969587 0 0.00591121357214636
"ужина" 0.00661594442606682 0.00409223906860639 0 0.00571232720210214 0.00426602960624547 0.0170302144387835 0 0.00591121357214636
"умерла" 0.00661594442606682 0.00409223906860639 0.00967773153972709 0.00285616360105107 0.0127980888187364 0.0113534762925223 0.0023508945153631 0.00591121357214636
"федорыч" 0 0 0 0 0 0.0283836907313058 0 0
"ходил" 0.00330797221303341 0.00818447813721278 0.00967773153972709 0.00856849080315321 0.00853205921249093 0.00425755360969587 0.0117544725768155 0
"читал" 0.0165398610651671 0.010230597671516 0 0 0.0127980888187364 0.00567673814626116 0.00705268354608929 0
"чувств" 0.00661594442606682 0.010230597671516 0 0.0199931452073575 0 0.00567673814626116 0.00470178903072619 0
"штромменберг" 0 0.0409223906860639 0 0 0 0 0 0
"i" 0.00330797221303341 0.00818447813721278 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00567673814626116 0.00940357806145238 0.0236448542885854
"ich" 0.00661594442606682 0 0 0.00571232720210214 0.0682564736999275 0 0 0
"n" 0.00330797221303341 0.00204611953430319 0.00967773153972709 0 0 0.0170302144387835 0.00940357806145238 0
"und" 0 0 0 0.00571232720210214 0.0767885329124184 0 0 0
"александрина" 0 0 0 0.0542671084199703 0 0 0 0
"большое" 0.0165398610651671 0 0.0241943288493177 0 0.0170641184249819 0.00425755360969587 0.00470178903072619 0
"бывал" 0 0.00409223906860639 0.00483886576986354 0.00856849080315321 0 0.0156110299022182 0.00470178903072619 0
"вдовы" 0 0 0 0.0542671084199703 0 0 0 0
"влияние" 0.00661594442606682 0.0184150758087287 0 0.00285616360105107 0.0170641184249819 0.00141918453656529 0.00470178903072619 0
"встала" 0.00992391663910023 0.00818447813721278 0.0145165973095906 0 0 0.0113534762925223 0.0023508945153631 0
"вынул" 0.00330797221303341 0.00409223906860639 0.00967773153972709 0.0285616360105107 0.00426602960624547 0 0.00705268354608929 0
"высокой" 0.00661594442606682 0.00613835860290958 0.00967773153972709 0.00571232720210214 0.00853205921249093 0.00567673814626116 0.00705268354608929 0.00591121357214636
"глядел" 0 0.0184150758087287 0 0.0114246544042043 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"годы" 0 0.0286456734802447 0 0 0 0.00425755360969587 0.00470178903072619 0
"делах" 0 0.0184150758087287 0 0.00571232720210214 0.00426602960624547 0 0.0117544725768155 0.0118224271442927
"детьми" 0.0264637777042673 0.00409223906860639 0 0.00285616360105107 0 0.00709592268282645 0.00705268354608929 0
"добрые" 0 0.00613835860290958 0 0 0.00426602960624547 0.0156110299022182 0.00940357806145238 0
"добрым" 0.0165398610651671 0.010230597671516 0 0 0.00426602960624547 0.00283836907313058 0.0141053670921786 0
"дух" 0 0.00818447813721278 0.00967773153972709 0.00571232720210214 0.00426602960624547 0.00851510721939174 0.0023508945153631 0.0177336407164391
"жениться" 0 0 0.00967773153972709 0 0.00853205921249093 0.0184493989753488 0 0.0118224271442927
"женщине" 0 0.0184150758087287 0.0193554630794542 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0.00591121357214636
"житье" 0 0 0 0.00571232720210214 0.00426602960624547 0.0141918453656529 0.0117544725768155 0.00591121357214636
"замечал" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.0127980888187364 0.0113534762925223 0.00940357806145238 0
"зубы" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.0342739632126128 0.00426602960624547 0.00283836907313058 0.0023508945153631 0
"игнатьич" 0 0 0 0.0542671084199703 0 0 0 0
"извините" 0.00661594442606682 0.00613835860290958 0.0338720603890448 0.00856849080315321 0 0 0.00470178903072619 0.0118224271442927
"искусно" 0.00661594442606682 0.00409223906860639 0.00967773153972709 0 0 0.00851510721939174 0.00705268354608929 0.0236448542885854
"картины" 0.00330797221303341 0.0204611953430319 0 0.00285616360105107 0 0.00425755360969587 0.00705268354608929 0.00591121357214636
"князь" 0.0396956665564009 0 0.00483886576986354 0 0.00853205921249093 0 0.00705268354608929 0.00591121357214636
"конца" 0.00661594442606682 0.00204611953430319 0 0.0171369816063064 0.00426602960624547 0.00141918453656529 0.0141053670921786 0.0118224271442927
"корнет" 0.00330797221303341 0 0.0870995838575438 0 0 0 0 0
"края" 0.00330797221303341 0.00818447813721278 0 0.00285616360105107 0.0170641184249819 0.0113534762925223 0.0023508945153631 0
"крестьяне" 0 0 0 0 0 0.0241261371216099 0.00470178903072619 0
"кусок" 0.00992391663910023 0.00204611953430319 0.00483886576986354 0.0257054724094596 0.00426602960624547 0.00141918453656529 0.00705268354608929 0
"ларивон" 0 0 0 0 0 0 0.0446669957918988 0
"леса" 0.00661594442606682 0.00818447813721278 0 0 0.00426602960624547 0.0156110299022182 0.0023508945153631 0
"лесу" 0.0165398610651671 0.00613835860290958 0.00967773153972709 0.00856849080315321 0 0.00141918453656529 0.0117544725768155 0
"любишь" 0.00330797221303341 0.00204611953430319 0.0290331946191813 0 0.00853205921249093 0.00425755360969587 0.00705268354608929 0.0177336407164391
"малейшего" 0.00330797221303341 0.00409223906860639 0 0.0142808180052553 0.0255961776374728 0.00425755360969587 0.00470178903072619 0
"находилась" 0 0.00818447813721278 0 0.00285616360105107 0 0.0156110299022182 0.00470178903072619 0.00591121357214636
"невесте" 0 0.0163689562744256 0.00483886576986354 0 0 0.0127726608290876 0.0023508945153631 0
"невесту" 0 0.0184150758087287 0 0 0 0.0113534762925223 0.00470178903072619 0
"неизвестно" 0 0.00613835860290958 0 0.0142808180052553 0.00426602960624547 0.00567673814626116 0.0141053670921786 0
"необходимо" 0.0132318888521336 0.00818447813721278 0.00483886576986354 0 0 0.00993429175595703 0.00705268354608929 0
"неожиданно" 0.00661594442606682 0.00204611953430319 0.00967773153972709 0.0142808180052553 0 0.00993429175595703 0.0023508945153631 0.00591121357214636
"нечаянно" 0.00330797221303341 0.00204611953430319 0 0.0114246544042043 0.0170641184249819 0.00283836907313058 0.00705268354608929 0.0236448542885854
"новым" 0 0.00613835860290958 0.00483886576986354 0.00856849080315321 0.00426602960624547 0.00709592268282645 0.00940357806145238 0.0118224271442927
"нравится" 0.00661594442606682 0.00613835860290958 0.00483886576986354 0.0114246544042043 0.00426602960624547 0.00141918453656529 0.00470178903072619 0.0295560678607318
"обедать" 0 0.0143228367401224 0.0145165973095906 0.00571232720210214 0.0127980888187364 0.00425755360969587 0.0023508945153631 0
"остановилась" 0.0165398610651671 0.00818447813721278 0.00967773153972709 0.0142808180052553 0 0.00141918453656529 0.00470178903072619 0
"отдать" 0.00661594442606682 0.00409223906860639 0.0193554630794542 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.0141053670921786 0.0118224271442927
"отношении" 0.0165398610651671 0.0143228367401224 0 0 0.00853205921249093 0.00283836907313058 0 0.0177336407164391
"охотно" 0.00330797221303341 0.00818447813721278 0 0 0 0.0156110299022182 0.00470178903072619 0.00591121357214636
"память" 0.00330797221303341 0.010230597671516 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00425755360969587 0.0141053670921786 0
"побежал" 0.0165398610651671 0.00409223906860639 0 0.00285616360105107 0.00853205921249093 0.00851510721939174 0.00470178903072619 0.00591121357214636
"подавая" 0.00992391663910023 0 0.053227523468499 0.00856849080315321 0.00853205921249093 0 0 0
"подарок" 0.0165398610651671 0.00204611953430319 0.0193554630794542 0 0.00853205921249093 0.00567673814626116 0.00470178903072619 0.00591121357214636
"поди" 0.00330797221303341 0 0.0241943288493177 0.0114246544042043 0.00853205921249093 0.00567673814626116 0.0023508945153631 0.0118224271442927
"показалось" 0 0.00818447813721278 0.0145165973095906 0.00571232720210214 0.0255961776374728 0.00141918453656529 0.00470178903072619 0.00591121357214636
"половине" 0.00330797221303341 0.0143228367401224 0.00967773153972709 0.00285616360105107 0.0170641184249819 0.00141918453656529 0.00470178903072619 0.00591121357214636
"поля" 0.00330797221303341 0.0122767172058192 0 0.00285616360105107 0 0.00851510721939174 0.0117544725768155 0
"понемногу" 0.00661594442606682 0 0.00967773153972709 0.0142808180052553 0.00853205921249093 0.00709592268282645 0.00705268354608929 0
"пору" 0 0.0122767172058192 0 0.00856849080315321 0.00853205921249093 0.00425755360969587 0.00705268354608929 0.0118224271442927
"последние" 0.00992391663910023 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.0141918453656529 0.00470178903072619 0.00591121357214636
"поспешил" 0.00330797221303341 0.00613835860290958 0.0193554630794542 0.00856849080315321 0.00426602960624547 0.00851510721939174 0 0.00591121357214636
"постой" 0 0.00204611953430319 0.0193554630794542 0.0371301268136639 0 0 0 0.00591121357214636
"почувствовал" 0.0165398610651671 0.0122767172058192 0.00483886576986354 0.00571232720210214 0.0127980888187364 0.00283836907313058 0 0
"приняла" 0.00992391663910023 0.00409223906860639 0 0 0 0.0127726608290876 0.00940357806145238 0.00591121357214636
"роль" 0.00330797221303341 0.0122767172058192 0.0145165973095906 0.00571232720210214 0.00853205921249093 0.00141918453656529 0.00470178903072619 0.0118224271442927
"русский" 0 0.00613835860290958 0.00967773153972709 0.00285616360105107 0 0.00709592268282645 0.0188071561229048 0
"свадьбы" 0 0.00613835860290958 0 0 0 0.0184493989753488 0.00705268354608929 0
"сердцем" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.0114246544042043 0 0.00283836907313058 0.0141053670921786 0.0177336407164391
